,label,text
1038,2,"for me this election is odd I wasn't going to vote I don't normally care 
about politics the only reason I am voting is
to keep hillary clinton out of the white house. due to her mishandling of 
classified information, her taking massive amounts of
money from corporate backers, due to her sociopathic use of accusations of 
sexual misconduct against her opponent while having silenced multiple 
victims of sexual assault in the past when it suited her, her pulling money 
out of her foundation that
was intended to help people she insist's are going to be oppressed by her 
opponents, as well a large number of people who were supposed to testify 
against her have turned up dead and the fact she will likely start ww3 with 
russia I would have to say for me this election is about the morality of 
the candidates and don't misunderstand I don't think donald trump is an 
angel 
but even though I am a libertarian I would sacrifice every political view I 
have to keep that warmongering sociopath out of the white house I WOULD 
HAVE VOTED FOR BERNIE SANDERS OVER HER AND HE AND I DONT AGREE ON ANYTHING.
I feel sorry for american democrats that this wretched woman managed to 
sabotage bernies bid for the democratic nomination
as while I don't agree with his politics I wouldn't have bothered to vote 
against him since I think he is just a human with 
different political views then me and not actually a bad person (at least 
by politician standards) this woman stole your dnc nomination, she has 
silenced victims of sexual assault when it suited her, she breaks the laws 
of this country whenever she wants, is in the pocket of numerous corporate 
backers, is suspected though not proven guilty by myself and others of 
having people who testify against her killed, has been disgustingly 
contempt filled towards her own supporters in her emails,and people who 
work for her HAVE BEEN CAUGHT ON VIDEO admitting to voter fraud, and 
inciting violence at trump rallies.
AND TO TOP IT ALL OFF she is attempting actions that could spark a third 
world war. american liberals I implore you please
do not vote for this women she doesn't care about you,she has galvanized 
your opposition in this race,she has stolen your nomination from you, shown 
contempt for you,and lied to you. I understand fully your dislike of donald 
trump on both a personal level as he is brash and vulgar and on a political 
level I will never fault you for disagreeing with me or mister trump 
about political issues but the worst the man will do deregulate american 
business and make it difficult to immigrate to this country hillary will 
start a world war please don't let this sociopath play you. sanders or 
someone else can be elected on the
next go around but we have to have not been nuked in the next four years 
for that to happen PLEASE don't vote for her.
that said I hold no contempt for you even if you ignore me here. if you 
read this far I thank you for your time 
and regardless of weather this changes your opinion or you just move one or 
even if you spend the next week flaming me
I wish you the best"
1039,2,At least the Donald is funny.
1040,0,"some people in shock just like 9/11 .,.. relax everything gona be alright 
guys , anyway i voted for trump :2016"
1041,2,"I VOTED FOR TRUMP.. I WILL VOTE FOR HIM IN 2020... I WILL VOTE FOR IVANKA 
IN 2024... I WILL VOTE FOR IVANKA IN 2028"
1042,0,"I like how NBC, deletes comments that Favor Trump"
1043,0,I support Trump!Trump for 2016!he can make America great again!!
1044,2,"17:45 All that smiling couldn't save that animal, and her bid to be 
president!"
1045,2,"This is so uncomfortable to watch.
America what are we doing?"
1046,2,"Love watching this now. Gold, Jerry, Gold!"
1047,2,"it's fun to go back and watch this after he clobbered her on election 
night!"
1048,0,I would be terrified to be in the same room as Donald Trump.
1049,2,"Look at how much crime went up since he started a campaign, bullying anger 
dissensions&disruption!!! Tweet check out a sex tape"
1050,0,"6:35

When we have Donald Trump alive in the world, trying to get America's 
vote...."
1051,2,we know you have worked with muslims you gave them weapons when arming isis
1052,1,"When Hillary Clinton speaks, all I could hear is the teacher speaking from 
peanuts! Mua,  Mua, Mua, Mua!!! 16:50 EPIC REACTION!!!"
1053,2,14:48 she is such a crooked stinking witch that she attracts flies!
1054,2,lol that fly on 12:24:20 just wanted some attention XD
1055,0,"lol!!! a 3rd grade school student would fair far better than is mechanical 
brain failure trump!!"
1056,2,TRUMP IS THE MAN THE MAN THE MAN.
1057,2,"Hillary: ""Are you a teacher? I know that because I have an earpiece with a 
team doing background checks on all of you and I want to look like I care 
and like I am smart.""

Trump: ""I agree with everything she said. She knows how to vibrate air to 
make you think she is smart. Yes she tries to appear to people to be 
something I am, while making sure she always proves she is the opposite by 
doing.""

People: ""Yeeeaa.""

Anchorman: ""People please don't support Trump and be quiet you are just 
wasting time.""

Hillary: ""Trump is so stupid and he hates women. Yes and to prove it here 
is evidence: I speak so nicely and neatly, and my smile just tells you it 
is honest like tear on your old underwear!""

Trump: ""I like women. Hillary you are going to prison.""

Hillary: ""Donald you are a lair, how can you like women if you want me in 
prison!""


Person X: ""People! Look an eagle!""
o--* Plop! o*"
1058,2,My condolences to good decent Americans.
1059,2,"It's quite embarrassing to see how low this country has come to as to even 
consider these two as candidates to run the U.S. I am not huge on politics. 
However, skimming through this video, I have concluded that Donald Trump 
makes up an answer right on the spot to all the questions he has received. 
And although I go for neither, at least Hilary Clinton is trying to portray 
a more mature and professional manner in front of the public. This has to 
be the most childish debate I've ever witnessed. I still believe voting is 
just for show, and that the government has all their plans set, in other 
words, it seems like what the people have to say, don't really matter."
1060,2,"Republican lunatics dont even care about anybody else but themself. The 
entire party is just a mix of racism, bigotry, hypocresy, and bullshit"
1061,2,"I wish I had watched this in a bar and played drinking games while watching 
this, like
Take a shot every time:
1. Trump says ""disaster""
2. Hillary forces a smile
3. Moderators tell the candidates to move on to the next question
4. Ken Bone makes a woman swoon"
1062,2,good
1063,2,"don't they have more important questions to debate, like seriously 
important, that concernes us citizens.. USA is going dow tara rararA"
1064,0,"this guy, Donald Trump is a stupid troll"
1065,2,"Americans do not have a choice...elections in America is like being asked 
to make a choice between spitting and swallowing.yet you still get to taste 
the cam............."
1066,2,"They sound like two kids : ""you did this"" , ""you did that""... lol. This is 
politics, not kindergarden. Overall Trump does better than she does but 
this debate really focuses more on their criticizing each other than on 
their program and solutions for your country. Sad."
1067,0,"Donald J Trump draws in 10,000+ 15,000+ 20,000+ 30,000+ people at his 
rallies. The only people brainwashed are the people relying on CNN, ABC, 
MSNBC, New York Times, Wallstreet Journal, The Washington Post and other 
mainstream media sources for there ""News"" These sources back Clinton and 
the Elite that support her in Washington DC and around the world. They are 
against Trump because Donald Trump is fighting for the people. He speaks 
from the heart, he is honest, he has exposed the corruption in Washington 
DC to its core! Trump is the ONLY logical choice. I am a proud Trump 
supporter! Trump/Pence Nov 8th 2016! For REAL SINCERE HONEST 
CHANGE!!!!!!!!!!!!!"
1068,0,"Just blame the republicans for donald trump. They are the real responsables 
for supportig a bigot, a racist, and liar."
1069,2,WTF
1070,2,wait a minute. do u guys support Clinton because she's female?
1071,0,Hilary should put Donald Trump's words against himself
1072,2,"and one more thing. acid washing 33,000 emails seems more explicit than a 
guy talking smack about women trying to look cool in front of other men..."
1073,0,"Clinton is going to win get over it some people who are voting for Donald 
dump instead of trump ha"
1074,0,ok were going to move on.....  tries to cut off trump rebuttal
1075,2,This is SO EMBARRASING!! To hear them talking bad things about each other.
1076,2,boooo donlod trup who with me
1077,2,this women will be the prefect for us presidency
1078,2,"That is embarrassing that they lay each others faults out on the table,  
just to try to win the presidency"
1079,2,"I am just waiting for Snoop Dogg getting President in 4 years. He would be 
the best President ever."
1080,2,Hillery Clinton lock her up and going to jail
1081,1,"Why are Trump supporters (tax money) having to pay for obama and his wife 
and the Vice President to campaign for hillary??? The president should be 
doing his elected job, Not running around the country campaigning for 
Hillary and wasting Hundreds of Thousands of Dollars in the Process!!!!"
1082,0,Gooooooood trump.
1083,0,"Trump speaks the truth and as we all know, nobody likes or appreciates the 
truth....#Trump2016"
1084,2,OHHHHHHHHHHHHHHH SHE NEEDS SOME ICE FOR THAT BURN
1085,2,"they literally asked her about the emails the question after trumps video 
yet he denies they even brought it up. again a moron"
1086,0,"****DONALD TRUMP FOR PRESIDENT****
Trump calls for the restoration of Glass-Steagall. ""Yes, but it's sexist!""
The law would put the brakes on bank speculation, because it would restore 
the separation between business banks and traditional banks (savings).
Then Trump is just a friend of Saudi Arabia and Qatar, masters of Italian 
pd as the American one. It would like to resize / delete NATO.
When you wonder why so much hatred towards him, look at the facts, not to 
smoke screens (sexism, homophobia, etc)"
1087,0,"Trump is just women abuser and an idiot with no wisdom. All minoritys and 
all womem must reject that charlatan."
1088,1,Hillary said we need the truth. lol so do we when it comes to Benghazi
1089,2,what good is having insurance if you can't afford to use it?
1090,2,"Trump is just looking for power and for money . He will lie about 
everything and acuse anybody just to become a false savior and hero of 
idiots."
1091,2,she is very intelligent and nice..
1092,1,Donald Trump vs Hillary Clinton Intense debate
1093,2,Donald is dumbbbb and sarcastic
1094,2,MASTER MIND the man thinks far out
1095,2,#Hillary4Prison
1096,1,It seems like the moderators are on Hillary's side.
1097,2,"Donald never answers the question, he focuses on insulting Clinton. She has 
actual plans in mind and more maturity"
1098,2,"ok this really funny LOL SHE SHE GOT HER TEETH WHITEND HILLARY LOOK AT HER 
SHE'S SHOWING THEM FAKES OUT"
1099,1,"I hope Hillary Clinton wins. She's a witch, but she's better than Sad 
Satan."
1100,2,"FALLEN ANGELS RUNNING THE GOVERNMENT ALL HELL BENT BUT THE SHEEPLE DONT 
HAVE A CENT"
1101,2,did anyone else notice that fly on Hilary's face at 14:49??
1102,2,"Troops in places they shouldn't be, empty factories all over the country, 
full-time employment a thing of the past, police corruption and brutality, 
keeping the public in constant fear, rampant racism from all races, 
intrusive advertising and mind control and the destruction of human rights 
and privacy.  Australia has done a wonderful job of copying everything 
America does."
1103,2,"Everybody hates trump. He is like a nightmare come true. Its unbelievable 
that a a well known sexual predator, a racist, a women abuser, and a big 
charlatan could become president of united states. Its just beyond 
comprehension."
1104,1,can't trust Hillary
1105,0,Donald Trump yes judge law country
1106,2,fight and words
1107,0,"Don't vote for Trump 
Pleaseeeeeeeeee"
1108,2,The uk loves Obama
1109,2,"I love how Hilllary and the Moderators tried to Bury him with the Video and 
he still Won the Debate"
1110,1,"Hillary is such an evil human being, how could a single person ever vote 
for her?"
1111,2,"Trump is all things nobody wants. Stupid, racist, bigot and big mouth."
1112,2,"59:13 till 1:04:00 wtf WTF WTF you can't just threat with nuclear war is 
that guy insane, they should all be dismantled for the sake of the human 
race."
1113,1,somebody kick Hillary in the nuts please
1114,2,"May god help us, just make another Lincoln or Reagan"
1115,2,CNN lies NBC lies. Babies die. Vote trump vote for America
1116,0,"Donald Trump make america great again Donald awesome democrats suck 
republicans rule"
1117,2,"20mn 23s ''...because you'd be in jail'' what-a-devastating rispons!!! well 
said Donnie"
1118,2,Clinton should drink bleach
1119,2,"As a Britisher. Sometimes I think the world would have been better. Had the 
Pilgrims. Just stayed at home in Devon."
1120,1,"@25:18 ""No i'm a gentleman, Hillary. Go ahead."" BOOM"
1121,2,That fugg'n guy in the red tie....
1122,2,"No fascist power in the world, there is no Clinton"
1123,2,"no you are not sorry you got them people in Benghazi killed there is 
evidence that it was hacked."
1124,2,"""our country really is great because we're good"" lol... her answer to the 
first question is just wtf lol... it's just blabla blullshit, nothing 
specific, no real ideas... it's just double talk lol."
1125,2,"omg 14:28 
its going DOWN"
1126,2,Donald would betray the entire world and lie to anybody.
1127,2,"That charlatan friends, wife, and entire family are disgusting. Even own 
his father was a well known racist, his friends are nothing but crooks, and 
his wife is just a gold diger, and his sons and daugthers are all bullshit."
1128,0,"trump is nothing but a circus ring announcer, with only one liners..."
1129,0,Trump is the blind leading the blind.
1130,2,"She says she is raising taxes on the wealthy, this man is crazy!!!!She says 
people under 250,000 will not get taxed.. The Buffet rule.. Taxes on a 
million.. Go head Hillary!!! POWER TO THE PEOPLE!!!!!!"
1131,2,I don't rust these two
1132,2,"don't even talk about china!! you can't possibly do anything you only talk 
in they air mr"
1133,2,They do sound bias to me...it sounds like they are on Hillarys side.
1134,2,"what is more important, something that Trump said 11 years ago or what 
Clinton has done repeatedly for years"
1135,0,14:00 TRUMP ROCKS
1136,0,Trump destroyed her
1137,2,"A feminist and a gay guy doing the questions.. hmmmmm I wonder what will 
happen.."
1138,2,"we haven't seen carnage like this it's like medival times? thus is the way 
it's always been violence has always been around and always had its 
extremes. hes just useing scare tactics. it's nothing new. what a moron"
1139,1,Donald lit a fire under Hillary's ass.
1140,2,good
1141,2,"Its funny now that time has passed and we find out the truth. Hillary is 
such a liar. The truth came out and the whole ""Trump made fun of a disabled 
man"" was NOT TRUE and was debunked. He wasn't even talking about that guy. 
ALSO about the tape. They twisted his words. He said ""Celebrity's in 
general get woman throwing themselves onto them and they just grab them by 
the P"" he did NOT say he did that. Also now that we got an inside look to 
Hillary's emails. SHE is the one who called Latino's ""needy"" and said 
terrible things about Sanders supporters and people of religion. She said 
WORSE things in her email then what she is lying about Trump saying. I'm 
SOOO glad the country seen through her lies!"
1142,2,"Hillary is most dangerous and wicked women in America worst than Hitler and 
Bin Laden. She want bring most antisemitic rednecks from middle east. If 
she will Wins 9/11 and Holocaust will be everyday issue. She hate other 
races and she's lying. Emails, corruption... She's words are trash. Who 
like Obama should vote for Donald. I like Obama and Trump will be better. 
We don't need criminals in White House. Trump 2016"
1143,2,I'm with you #HillaryClinton
1144,1,Hillary the best 👌
1145,2,I voted Clinton. LOL. Who did you guys vote for.
1146,2,vote batman!!!
1147,0,i think trump gona win
1148,2,Republicans have a big lie named trump. Just a racist and a bigot.
1149,2,i vote for hillery Clinton
1150,0,trump is just horrible. all he does is deflect every question.
1151,2,Listen to vangelish aton 1
1152,0,You want somebody to win ?? Trump or Clinton
1153,1,"ATTENTION:  African American People:  “Keep the chains off your brain”“What 
EXAMPLES DO YOU WANT TO SHOW YOUR CHILDREN” ?
 
1).  A candidate doesn't have to ever keep a promise (Mr. Obama)2).  A 
candidate doesn't even have to make a promise (Ms. Clinton)3).  All the 
candidate has to do is show up just before election time
      and tell you to vote for them and you do it (Hillary Rotten 
Hillary)Hey its time to get off the old “CLINTON PANTATION:  and cut the 
democrat puppet strings
“It's time to …..........”PULL THE BIGGEST”..........”WHAT HAVE YOU DONE 
FOR ME LATELY”...........in history by  …..................”VOTING …....... 
FOR DONALD TRUMP”....................................“Your Ancestors died 
to get the chains off your legs”.............A vote for Hillary is LETTING 
HER...........put the chains on your brain."
1154,2,president helary
1155,2,Ken Bone 2016
1156,2,"He is an immature two year old having a temper tantrum. I can not stand 
listening to him make up lies. Stop interrupting Hilary. You are a piece of 
work and everything you say is a flat out lie. Like seriously go away."
1157,2,"What EVERY single person SHOULD love about Trump is the fact he is NOT 
afraid to expose the elite and the establishment. He wasn't afraid to 
expose the other 16 or whatever republicans and he wasn't afraid to bring 
up Bills past. So many think ""Bill past doesn't matter because he is not 
running"" Just think of what you are saying.. what a bad excuse. Letting 
Bill Clinton ANYWHERE NEAR the white house should be banned. IF I was Trump 
on day 1 I would put a lifelong restraining order against Bill and Hillary 
so they could NEVER enter the white house again. Those 2. Bill and Hill. 
They both ruined others lives! Such great people went to jail for doing 
just 1 of the bad things she's done. This is a fact. I can name hundreds of 
other cases. ALSO Bill Clinton flew on a convicted pedo's plane 27 times. 
He is part of an under ground underage sex ring and that is sick."
1158,2,"When the gentleman asked about health care, the lady at his left and the 
viewers right, I thought that she was a he. Very strong faced woman."
1159,2,Republicans have no excuse supporting a well known charlatan.
1160,0,Donald Trump should workout
1161,2,nan
1162,0,"That sexual predator trump is also a racist and a russian agent. Down with 
him!"
1163,2,"How about you actually answer the question trump. You are immature and are 
not cut out for presidency. As a matter of fact you are not the icon I want 
other people to see America as because you are a racist, sexist pig. You 
are a disgrace to our beautiful country."
1164,2,clinton
1165,2,That sexual predator must never be president.
1166,0,"Trump is all racism, hypocresy, bigotry and bullshit.. All qualitys 
republicans just love. He is also a sexual and a traitor to democracy."
1167,1,Donald Trump won this debate like Hillary Clinton won the first one.
1168,2,"Republicans are against all minoritys, against truth, against justice, and 
against equality."
1169,2,"You guys all know that whichever of them becomes president, they are most 
likely going to end up impeached, right? It's only a matter of time... 
Also, could you imagine what the founders of the US would think if they 
could see these two?? Wish I lived in a time where we had people like 
Washington, Jefferson, and Hamilton running!"
1170,0,"38:42
Trump doesn't realize the extent of the crisis in Syria, for me to hear him 
saying that
Quote;
""We have no idea who they are, where they are from, what their feeling's 
about our country is""
Donald J. Trump, a business man running for president, concludes that the 
USA shouldn't let Syrian's into the country, even though the Syrians are 
much worse off, much worse off than the average American citizen.

What a mess the USA is coming to....."
1171,2,"O.M.G. PLEASE LORD HELP US. CAUSE THIS DONSLD TRUMP IS THE ANTICHRIST. LORD 
PLS HELP US HE IS HERE AND HE WILL HURT US ALL. I PRAY FOR JE WONT BECOME 
OUR PRESIDENT. O.M.G. I CANNOT BELIVE THAT PEOPLE WOULD PREFER TO HAVE A 
MAN LIKE THIS, IN THE HOUSE OF OUR PEOPLE BEFORE A WONDERFUL WOMAN. WE HAD 
A BLK MAN Y NOT A GREAT WOMEN. I PRAY THAT GOD HERE OUR PRAY THAT THIS 
ANTICHRIST WILL NOT HURT OUR WORLD. LISTEN HALF OF THE WORD IS OUR LORD 
WORD. GOD IT STRATS WITH CH THINK ON. OUR LORD WILL NOT LET US DOWN PLS 
KEEP THE FAITH . GOD ASK US TO KEEP THE FAITH PLEASE KEEP GODS WORD IN VEIN 
PLEASE. KEEP THE FAITH IS ALL WE NEED.O.M.G......"
1172,1,18:30 HILLARY YOU ARE GOING TO JAIL
1173,1,"hillary,we love you....💙❤💙❤#I'mWithHer 💪....I know its a bit late...."
1174,0,trump
1175,1,I can't believe Hillary won *cough* *cough* (ww3)
1176,0,"Donald Trump will be 50x the president. He is fantastic. When have we seen 
someone so direct and to the point."
1177,2,These debates go on for too long - Did the best person win?
1178,2,This is the best Comedy show in the world :D
1179,2,"Boy the media treated Trump so nasty and Hillary got away with murder.Damn 
so glad these media idiots got egg in their face and smug Hillarys 
political career is over thank god."
1180,2,"In Germany we´d say they are talking ""geistigen Durchfall""! Translate it 
yourself!"
1181,2,"Donald Trump ,Is a great man and his greatness had been in his childhood 
life, and if you can have a close look at his lifestyle you can know how 
great American gonna be if he win the Presidential Election , Hillary 
Clinton only saying all of these thing to win but she not a good person and 
she doesn't have a nice personalty,what have she done to help the poor,she 
only care about her self and the American people making a great mistake to 
vote for her as a President for America"
1182,0,TRUMP IS OUR MEN! BEST WISHES FROM CZECH REPUBLIC
1183,2,"just search for her rally's and look at the like's vs dislike's..... then 
trump's. if she win's no doubt it's bs."
1184,2,"IT's not an election anymore, it's a show!"
1185,1,This is why he won! America has chosen! Hillary for Prison!!!!!!
1186,2,"The question of Patrice and the answer for it seems very different....both 
of them said a lot except the answer for it.."
1187,2,"i whont hilire to be awr prizdr but it is to 
lat😭😭😭😭😭😭😭😭😰😰😰😢🐼💝🗽i do not wont danotrunk to be awr 
prizdr😈😈😈😈😈😈😈😠😠😠😠😠😠😠👮👮👮👮👮👮👮👮👮👅💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💬💬💬💬💬🎃🚬📌📫📅🎧🏣"
1188,0,"Question: If someone put Donald Trump and Hilary Clinton in a deserted 
island, who would survive?


Answer: America!
BADUMCH!😂"
1189,1,Hillary 2016
1190,2,"Well i am not an american but *i am white* and i appeal to the white 
americans to *vote for donal trump* he will save the caucasian white race 
in usa which is soon going to diminish by the abnormal increasing of 
african black immigrants and muslims.usa is the only country in the world 
which has the highest white population why to disturb it then.I am not a 
racist *i respect blacks* but want to say one thing *God has alloted lands 
to races and we are no one to disrespect it by immigrating to other 
countries* .Donald trump is a clean hearted staright forward man he will 
make america shine trust me."
1191,0,Congratulation Mr Trump
1192,0,hope Trump would get the place
1193,0,Trump got trumped
1194,0,Haha and Trump wins....
1195,1,I vote for Hillary Clinton
1196,2,No one likes you donald
1197,0,Donald Trump won
1198,2,#firstwomanpresident
1199,0,Winner:Trump
1200,0,"This is the 12 year old Trump was talking about now Honestly say Trump is 
worse then the Clintons and if you still say so you are A BAD PERSON there 
is no middle ground https://en.wikipedia.org/wiki/Kathy_Shelton"
1201,0,i vote for trump
1202,2,fucl you donald tramp
1203,1,RIP hillary u snake
1204,2,"Hillary ...ur are an amazing person.. If I could vote then I select you for 
my choice .

all American should vote to you .."
1205,0,Trump 💝💖
1206,0,lol go trump
1207,0,"Trump is modern-day Hitler.
The tyrant will cause World War 3 !"
1208,0,trump!!!!!!
1209,2,i rather to choose mr obama again if i can :)
1210,1,Hillary thought she had it in the bag.....ha ha ha
